uuid,start_time,time_offset,heart_rate,min,max,heart_rate_zone,binning_data
16e6eac2-6c3b-4969-8e99-068635ec5ab0,1689076800000,600,79,60,114,rest,hr_bin_71.json
bc906b16-6357-4cda-af13-b591be5b2895,1689163200000,600,80,61,114,rest,hr_bin_72.json
1a0a2688-9284-4096-b9bf-7a944bc0c66a,1689249600000,600,86,71,111,fat_burn,hr_bin_73.json
6f9091be-b1c0-43e2-91f1-e52bd991b02d,1689336000000,600,80,61,114,rest,hr_bin_74.json
6de26f70-bc1f-4df2-8234-a83e917f2c9d,1689422400000,600,92,77,117,fat_burn,hr_bin_75.json
28bb015b-42ad-4e20-b5d0-85ce80262966,1689508800000,600,94,79,119,fat_burn,hr_bin_76.json
b216bb90-2b69-4ef4-93d0-f70c6277b587,1689595200000,600,94,79,119,fat_burn,hr_bin_77.json
a4aa6690-9369-4dc7-81fe-98e3e5c516a2,1689681600000,600,89,74,114,fat_burn,hr_bin_78.json
7cd3d16a-d668-48a0-a7dc-dfd4f035515a,1689768000000,600,93,78,118,fat_burn,hr_bin_79.json
84fbe866-3040-45f7-b732-f11bede09f0c,1689854400000,600,87,72,112,fat_burn,hr_bin_80.json
75a9ec89-195a-4427-80dd-23da9361776a,1689940800000,600,86,71,111,fat_burn,hr_bin_81.json
37a476da-b076-4436-a76f-9f125c552bfa,1690027200000,600,80,62,112,rest,hr_bin_82.json
86407d29-e9fe-4782-b602-0f0e1a8a6528,1690113600000,600,84,68,109,rest,hr_bin_83.json
dc72b3a3-c009-4a0f-8f03-35f02d43a5f7,1690200000000,600,83,67,110,rest,hr_bin_84.json
81d5d897-1cfa-4b25-9405-84d0f2ad23f0,1690286400000,600,77,58,113,rest,hr_bin_85.json
09afa79d-502b-40b2-be3f-cde2f50cf7fd,1690372800000,600,80,62,111,rest,hr_bin_86.json
a395520f-5664-45c6-94f7-ec7e418e5dc0,1690459200000,600,80,63,110,rest,hr_bin_87.json
d3caf5f4-d09f-42ba-a6c8-f0e41efabb2d,1690545600000,600,89,74,114,fat_burn,hr_bin_88.json
98486bba-6dc8-4880-a959-86631561fb16,1690632000000,600,85,70,110,fat_burn,hr_bin_89.json
ffd42b80-71a0-43e8-8425-9bd8acc8ee3a,1690718400000,600,82,66,109,rest,hr_bin_90.json
7ec8e0f3-bc82-45b7-baa1-5f4e2bcc544b,1690804800000,600,85,70,110,fat_burn,hr_bin_91.json
7795a6b5-6cfd-4459-8e90-12dc91a01a84,1690891200000,600,77,59,110,rest,hr_bin_92.json
c52136fc-f719-4a1f-be06-cbb470bcde2a,1690977600000,600,81,65,108,rest,hr_bin_93.json
d92f03f7-8599-4ecd-9407-37f823415489,1691064000000,600,80,63,109,rest,hr_bin_94.json
8684abec-6449-4ec4-b720-c359545c935a,1691150400000,600,73,53,112,rest,hr_bin_95.json
17d57b1a-822e-467e-8cd2-b717745f82e8,1691236800000,600,83,68,108,rest,hr_bin_96.json
c1d9589f-36ab-4f04-aa24-6aba5e2ab0fb,1691323200000,600,85,70,110,fat_burn,hr_bin_97.json
f955e246-a21f-4ee6-ab91-21989b2d7081,1691409600000,600,85,70,110,fat_burn,hr_bin_98.json
a4b7406f-9959-4054-8a0f-133e03ff1d6b,1691496000000,600,74,54,111,rest,hr_bin_99.json
4c1ed538-0d97-4b8e-bff4-1bf5d8a981ac,1691582400000,600,82,67,107,rest,hr_bin_100.json
f1dd3a75-44e8-4e86-816e-f7835dc27be1,1691668800000,600,73,54,109,rest,hr_bin_101.json
b0654971-afa2-4048-8d6c-1a98ba8a747f,1691755200000,600,86,71,111,fat_burn,hr_bin_102.json
2ba4f39b-7329-4954-ad65-cc3af47671f7,1691841600000,600,82,67,107,rest,hr_bin_103.json
2744b52d-8d66-46a9-9ae1-8f8ae15e3f73,1691928000000,600,81,65,106,rest,hr_bin_104.json
37c86925-46a3-45d7-ae70-5fc202e6b991,1692014400000,600,82,67,107,rest,hr_bin_105.json
b2844242-06bf-4330-804e-d1b3e7340a67,1692100800000,600,76,58,108,rest,hr_bin_106.json
b3c66ba4-c3be-43ca-b7e0-f47253af7388,1692187200000,600,71,51,110,rest,hr_bin_107.json
6ee8a2de-3908-4cc4-95a9-8e27f4d9fb2e,1692273600000,600,73,54,108,rest,hr_bin_108.json
0be8e70d-8b19-4bfb-a005-aa8e1ff02d23,1692360000000,600,78,61,106,rest,hr_bin_109.json
c61a4de0-fed1-4ba8-a0ad-b5ff89869a5d,1692446400000,600,74,55,108,rest,hr_bin_110.json
635da97b-c9b1-48fe-b53a-6ab70814e2e7,1692532800000,600,85,70,110,fat_burn,hr_bin_111.json
5d949eb4-cb8b-4da2-9717-401de1754e87,1692619200000,600,73,54,108,rest,hr_bin_112.json
8303af7e-fa2c-42e2-9ff6-146e1b6f861a,1692705600000,600,77,60,106,rest,hr_bin_113.json
89eebb9f-1ea4-4c03-a022-837fb4f6a6fb,1692792000000,600,77,60,106,rest,hr_bin_114.json
340fd71d-10ad-4cc5-b859-7ed443e3b297,1692878400000,600,74,56,107,rest,hr_bin_115.json
e0757a6f-9f66-430e-ba61-ba9869af586d,1692964800000,600,84,69,109,rest,hr_bin_116.json
bbec990c-99f0-4c40-bd11-b4a5851929ba,1693051200000,600,85,70,110,fat_burn,hr_bin_117.json
4972f2d4-c1bc-4a61-8325-81e5a0c0e1e9,1693137600000,600,77,61,104,rest,hr_bin_118.json
c9eda15e-8818-495c-a85a-bc3ffd4f19bb,1693224000000,600,80,65,105,rest,hr_bin_119.json
2af59e19-36ba-43f5-bec2-77e2abf0d328,1693310400000,600,81,66,106,rest,hr_bin_120.json
271fc217-9705-4d69-9d10-61cd7d362663,1693396800000,600,73,55,106,rest,hr_bin_121.json
5ae49890-43ea-411f-b634-8e3cdf096eba,1693483200000,600,74,56,105,rest,hr_bin_122.json
ba8adbd4-c215-4abb-a973-84cae1365b21,1693569600000,600,72,53,106,rest,hr_bin_123.json
8fe255f0-2ac5-47ac-81f2-2ff246c1fcaf,1693656000000,600,84,69,109,rest,hr_bin_124.json
9ba91215-dced-4023-b196-dadfdb860b2c,1693742400000,600,84,69,109,rest,hr_bin_125.json
91108abb-431b-4332-a6aa-9da5acd12bfa,1693828800000,600,70,50,107,rest,hr_bin_126.json
45415757-4e73-49cc-8a33-f430f37aa0c3,1693915200000,600,86,71,111,fat_burn,hr_bin_127.json
e8fc02cd-70da-48d6-a150-6ac1bee2686b,1694001600000,600,87,72,112,fat_burn,hr_bin_128.json
24a257c4-dc80-4ed7-878f-4fe6ac6d7fee,1694088000000,600,71,52,106,rest,hr_bin_129.json
5a19ce26-3b42-4907-960a-d9a9c71a2644,1694174400000,600,79,64,104,rest,hr_bin_130.json
123265c9-aba9-4724-b4ef-ebdcc8fbf89a,1694260800000,600,69,49,106,rest,hr_bin_131.json
4b18ea43-c2da-40d4-adc2-77dddd0ae35d,1694347200000,600,68,48,106,rest,hr_bin_132.json
308568e1-bdda-4ef3-bd58-3c7f90405acb,1694433600000,600,69,49,106,rest,hr_bin_133.json
346f3239-489c-409a-b2ad-b7ccf7a63019,1694520000000,600,68,48,106,rest,hr_bin_134.json
b99214f9-0e9a-419c-a3eb-b1039d171236,1694606400000,600,85,70,110,fat_burn,hr_bin_135.json
58969414-ac2a-41fb-8b50-b45614f759bc,1694692800000,600,70,51,105,rest,hr_bin_136.json
dfab7996-c8b7-440f-b920-b931e951f06a,1694779200000,600,68,48,106,rest,hr_bin_137.json
6489a56b-39c8-4487-ba9f-c53916fbb2b4,1694865600000,600,82,67,107,rest,hr_bin_138.json
9e711b77-4c4d-4033-ae14-8a30ea89bf4e,1694952000000,600,81,66,106,rest,hr_bin_139.json
00d27e57-dccc-46f4-88b1-86140322d9eb,1695038400000,600,77,61,102,rest,hr_bin_140.json
36e5e4a9-2e38-446c-be27-e9eee46f2010,1695124800000,600,70,51,104,rest,hr_bin_141.json
ccdb031b-59db-435e-9483-7e8b190d38dc,1695211200000,600,80,65,105,rest,hr_bin_142.json
87da46bb-69a8-4cda-95c5-a1b69a80a549,1695297600000,600,79,64,104,rest,hr_bin_143.json
dab21824-a2d2-42b5-95d0-0b8d9281921e,1695384000000,600,67,47,105,rest,hr_bin_144.json
33d559dc-cbb9-46eb-9ec2-2cc78f7aed04,1695470400000,600,78,63,103,rest,hr_bin_145.json
8893de18-afc6-46e1-8452-0683bcc19472,1695556800000,600,72,54,103,rest,hr_bin_146.json
4a0495d6-05ba-4e43-9c5b-554463ad4883,1695643200000,600,83,68,108,rest,hr_bin_147.json
d146f780-87d8-419f-ab7f-5c446d8d36d5,1695729600000,600,69,50,104,rest,hr_bin_148.json
e0f642a6-0d4b-4a0a-99bc-5ea2b7a0dfa4,1695816000000,600,66,46,105,rest,hr_bin_149.json
92201db4-9567-41c2-91e9-53e0a419e3e4,1695902400000,600,73,56,101,rest,hr_bin_150.json
8e3d9102-c606-4189-9ae6-ddf3962ff961,1695988800000,600,75,59,100,rest,hr_bin_151.json
fa517bf4-a48f-4cf1-a2d8-adbf8d7f4b66,1696075200000,600,82,67,107,rest,hr_bin_152.json
419fde6e-67c4-4188-88bb-f009028acae2,1696161600000,600,71,53,103,rest,hr_bin_153.json
65de4e79-c8b1-41ee-927c-6f20ec563809,1696248000000,600,67,47,105,rest,hr_bin_154.json
f09d486d-58a9-434b-a2da-8104e9c27fff,1696334400000,600,67,47,104,rest,hr_bin_155.json
945326e5-226c-4e76-ba6c-457b30b28ffd,1696420800000,600,72,55,102,rest,hr_bin_156.json
676d3711-01a7-4233-bbf3-8d45b6ee6cee,1696507200000,600,85,70,110,fat_burn,hr_bin_157.json
a7f3c26d-a8e1-4919-8723-c62a8b94e2b8,1696593600000,600,73,56,101,rest,hr_bin_158.json
32460957-8457-4a8d-a88e-a1db58d17779,1696680000000,600,84,69,109,rest,hr_bin_159.json
da14273a-b3da-4d44-9cf8-ccfcf827ac0d,1696766400000,600,75,59,101,rest,hr_bin_160.json
d599dd9b-7169-4edb-9b30-0150a5df05e7,1696852800000,600,67,47,105,rest,hr_bin_161.json
4f66996a-bb39-4e04-8559-7d5716878e8a,1696939200000,600,78,63,103,rest,hr_bin_162.json
4df921d0-d506-4315-ab88-846f1fef5fab,1697025600000,600,73,56,102,rest,hr_bin_163.json
65dba954-e8fa-4efd-b797-3d7040805d8f,1697112000000,600,71,53,103,rest,hr_bin_164.json
90ecbd43-ca59-4fa1-9150-9fdce76c39a4,1697198400000,600,66,46,105,rest,hr_bin_165.json
1064ee36-d128-4005-afb1-e8b827010a6d,1697284800000,600,79,64,104,rest,hr_bin_166.json
2f9e544e-2114-40cf-a36e-154b504de3c6,1697371200000,600,76,61,101,rest,hr_bin_167.json
d983819c-7134-48a3-a6cd-90abea2c5802,1697457600000,600,67,47,105,rest,hr_bin_168.json
042bb8c9-2527-496e-9128-066301827d0f,1697544000000,600,74,58,101,rest,hr_bin_169.json
b483bbaa-611c-4db0-9aba-ef90d607eece,1697630400000,600,80,65,105,rest,hr_bin_170.json
f78af4bd-7ab6-4803-a3ca-9920ad48300b,1697716800000,600,78,63,103,rest,hr_bin_171.json
7553c522-4a83-4cd0-aee9-2082128f79a6,1697803200000,600,71,53,103,rest,hr_bin_172.json
201e563d-fa32-4d96-b07c-ad1c2481739d,1697889600000,600,68,49,104,rest,hr_bin_173.json
7d98eeaa-a276-43e0-81bb-65b5184cfa6a,1697976000000,600,69,50,104,rest,hr_bin_174.json
6cddd2b4-cf87-4d6e-aeab-747ba577af37,1698062400000,600,77,62,102,rest,hr_bin_175.json
6d1726fb-26c3-4fd3-9c60-8777d96563c9,1698148800000,600,67,47,104,rest,hr_bin_176.json
36020510-80d5-4a2d-947e-618cb59558d3,1698235200000,600,81,66,106,rest,hr_bin_177.json
861548e2-1688-420a-b25c-a687d4c2f515,1698321600000,600,69,50,104,rest,hr_bin_178.json
99faf5c7-0eb8-404c-a85c-810fc20a8767,1698408000000,600,66,46,105,rest,hr_bin_179.json
a03f022f-fa98-487d-83bd-5a0f67b679a3,1698494400000,600,84,69,109,rest,hr_bin_180.json
b78b66f8-e27a-4983-aabf-c660149c5d51,1698580800000,600,75,59,101,rest,hr_bin_181.json
7177f993-fc65-4c57-aa30-0c8a99fbd084,1698667200000,600,79,64,104,rest,hr_bin_182.json
2e11a8d3-8be7-4977-b30f-284631c3de80,1698753600000,600,85,70,110,fat_burn,hr_bin_183.json
bece2f86-fc7b-4df5-bcc7-6038ed6eaea3,1698840000000,600,72,54,103,rest,hr_bin_184.json
6e292e09-56dd-4c54-aee8-e55665e2a41e,1698926400000,600,66,46,105,rest,hr_bin_185.json
c5abc423-6a58-4e3e-af42-28788307e5ab,1699012800000,600,68,49,104,rest,hr_bin_186.json
f5540350-18c0-4f14-b00b-391cff67e8af,1699099200000,600,80,65,105,rest,hr_bin_187.json
929b3c3e-42ea-44c9-b17e-8fbac473ea35,1699185600000,600,79,64,104,rest,hr_bin_188.json
fd66a2dd-3386-452a-a354-f16130794d68,1699272000000,600,68,49,104,rest,hr_bin_189.json
bc615d55-2f96-4406-b9a8-6b5cf6b438f3,1699358400000,600,77,62,102,rest,hr_bin_190.json
48249632-88d6-4898-9021-34485d0493d6,1699444800000,600,69,50,105,rest,hr_bin_191.json
0de67812-2238-494a-b870-72472c47b8ee,1699531200000,600,84,69,109,rest,hr_bin_192.json
3e721704-3b0b-4cc7-8e78-56190ee7f3f0,1699617600000,600,80,65,105,rest,hr_bin_193.json
d376c624-b725-46e6-984d-42df668f4690,1699704000000,600,71,53,104,rest,hr_bin_194.json
6815495b-eb5a-41d9-beac-713e94d4133e,1699790400000,600,68,48,106,rest,hr_bin_195.json
4b58fc35-a98d-4cc7-8542-6a6a262cce64,1699876800000,600,84,69,109,rest,hr_bin_196.json
efeaa49e-382a-4189-943a-bd3c8e2947ac,1699963200000,600,75,59,102,rest,hr_bin_197.json
de0b5fef-bcdd-443e-bea6-1afb37d107df,1700049600000,600,79,64,104,rest,hr_bin_198.json
8345e482-94f2-4dfb-89d7-5b59f7502a24,1700136000000,600,72,54,104,rest,hr_bin_199.json
717ac6f0-cf45-4290-98ef-a53629e64449,1700222400000,600,73,56,103,rest,hr_bin_200.json
772c1486-7c31-47db-bd76-155bf5660da3,1700308800000,600,70,51,104,rest,hr_bin_201.json
edb5403e-728c-4523-b303-6c906b0aa3dc,1700395200000,600,80,65,105,rest,hr_bin_202.json
3893df32-3e8d-413f-83b8-68e6a8629d4a,1700481600000,600,82,67,107,rest,hr_bin_203.json
56ee12e4-f0e4-487f-a332-59b5aea6402d,1700568000000,600,70,51,106,rest,hr_bin_204.json
64c3decb-69f1-490e-b548-f536173e484e,1700654400000,600,81,66,106,rest,hr_bin_205.json
1f392b4f-0882-4c55-8a64-cbcf18ccf19b,1700740800000,600,79,64,104,rest,hr_bin_206.json
884a3def-b287-4828-bdd2-cd250f8b0998,1700827200000,600,76,60,103,rest,hr_bin_207.json
52bbe81b-9716-4276-bcb3-bbd1de98b6d1,1700913600000,600,68,48,107,rest,hr_bin_208.json
e8c7f1da-4232-4041-967b-40567fa2d349,1701000000000,600,82,67,107,rest,hr_bin_209.json
df9b78a0-3a0b-4bce-88f5-61949261e4a2,1701086400000,600,84,69,109,rest,hr_bin_210.json
b4220ae0-e974-4a45-bec7-c59c91ae7656,1701172800000,600,69,49,108,rest,hr_bin_211.json
f7302532-2e4d-4c72-a8d7-d49ea21f732f,1701259200000,600,70,51,106,rest,hr_bin_212.json
7dc27b3d-f567-4882-9884-28b663394eb8,1701345600000,600,85,70,110,fat_burn,hr_bin_213.json
67c1a2d1-bb8a-4e9a-840a-41f7a47a5fe8,1701432000000,600,70,50,108,rest,hr_bin_214.json
e6b98703-2c85-4ee3-a78c-ecc0ea29d710,1701518400000,600,73,55,106,rest,hr_bin_215.json
93b94d7b-d31e-4d9a-b405-41e417910f30,1701604800000,600,84,69,109,rest,hr_bin_216.json
74b49a08-567c-46a1-a300-ae568867a07f,1701691200000,600,83,68,108,rest,hr_bin_217.json
288f03ed-3ec4-41c8-85a8-46071d3f391a,1701777600000,600,77,61,104,rest,hr_bin_218.json
c40724f7-c68c-4b33-aa68-94cef080fdc4,1701864000000,600,86,71,111,fat_burn,hr_bin_219.json
2afe220d-15f3-47e1-bbbe-958b21218bb8,1701950400000,600,76,59,106,rest,hr_bin_220.json
bd2aa92f-1315-46e9-b7d1-3ffd0be207ce,1702036800000,600,75,57,107,rest,hr_bin_221.json
089cfb53-5c02-445b-88b3-9f60180f8e62,1702123200000,600,82,67,107,rest,hr_bin_222.json
0bc52fc9-443f-4780-b88a-089bf1448f88,1702209600000,600,85,70,110,fat_burn,hr_bin_223.json
063321fd-8904-44e8-bab1-83abaaaf22da,1702296000000,600,83,68,108,rest,hr_bin_224.json
6b1c282e-3ea0-467a-b665-f68f7e4a8224,1702382400000,600,71,51,108,rest,hr_bin_225.json
8017ba50-350d-40ff-a5f1-83298a5ada46,1702468800000,600,80,64,105,rest,hr_bin_226.json
f6183bbb-7257-4594-a935-11c47fddb085,1702555200000,600,73,54,109,rest,hr_bin_227.json
9cebbbcf-ea0b-4f52-9c9e-b5c1684e02cc,1702641600000,600,83,68,108,rest,hr_bin_228.json
087178b1-b3d5-40b4-a17a-acd8d1a5c1a4,1702728000000,600,88,73,113,fat_burn,hr_bin_229.json
6f5ebdc4-e8e3-4f33-ba8a-a82207abb5e4,1702814400000,600,80,64,105,rest,hr_bin_230.json
d5191950-eed2-4366-a481-86c7b70b1563,1702900800000,600,81,65,106,rest,hr_bin_231.json
ef9eb655-f53b-4f30-9058-248c70b1c823,1702987200000,600,74,55,109,rest,hr_bin_232.json
6b54ba35-3a59-4fab-a93c-be9bd07c3024,1703073600000,600,80,64,106,rest,hr_bin_233.json
5cbb8213-fef6-4228-90b4-92c7aa590136,1703160000000,600,86,71,111,fat_burn,hr_bin_234.json
213f0a72-2ce9-4569-ab3d-b765a66b6e55,1703246400000,600,85,70,110,fat_burn,hr_bin_235.json
918b1bb7-c504-4653-b9da-a462fceedd02,1703332800000,600,74,55,110,rest,hr_bin_236.json
bb9bd032-3e3c-49ca-a498-519710a4ecdd,1703419200000,600,81,65,107,rest,hr_bin_237.json
8a278d04-60dd-4800-98e2-9262e1275b83,1703505600000,600,80,64,107,rest,hr_bin_238.json
2f67711b-fe58-4256-895a-c34aa82d7204,1703592000000,600,89,74,114,fat_burn,hr_bin_239.json
7a388d9a-6a48-43ce-9efa-fc99fcd75094,1703678400000,600,84,69,109,rest,hr_bin_240.json
28edc763-1732-44a2-b975-9ff95b1bfb00,1703764800000,600,79,62,109,rest,hr_bin_241.json
66200a2d-681d-4e2b-8299-e7baa6651c3c,1703851200000,600,74,54,111,rest,hr_bin_242.json
3137b899-179d-45f6-81d9-3436a72aa34d,1703937600000,600,88,73,113,fat_burn,hr_bin_243.json
40ce6cde-17b6-4ae1-b7ab-210e50bef695,1704024000000,600,88,73,113,fat_burn,hr_bin_244.json
93cefee6-dca1-4bd5-9dd0-ece74dad12fd,1704110400000,600,88,73,113,fat_burn,hr_bin_245.json
ed2c947d-653b-49ab-ae10-380836d74cf6,1704196800000,600,90,75,115,fat_burn,hr_bin_246.json
ceeae05b-8ff6-47f4-9e34-51f9153da292,1704283200000,600,80,63,110,rest,hr_bin_247.json
e7b56046-03b2-41a4-9c2d-2a683d6a43aa,1704369600000,600,91,76,116,fat_burn,hr_bin_248.json
10dec726-d1cb-46fc-8741-892088b11be2,1704456000000,600,77,58,112,rest,hr_bin_249.json
1ca9dbd8-7a11-47c9-9642-11ed0f7c166d,1704542400000,600,93,78,118,fat_burn,hr_bin_250.json
39d08eed-db36-42dd-85aa-d859e4a46946,1704628800000,600,74,54,113,rest,hr_bin_251.json
